id,objet,montant,codecpv,procedure,offres_recues,acheteur_id,acheteur_nom,titulaire_siret,titulaire_nom,titulaire_activite,titulaire_effectifs,titulaire_commune,date,score_sous_enchere,raisons_score,economie_estimee_basse,economie_estimee_haute
202320500,MC MOE REHAB DOJO PLATEAU CAILLOU,86800.0,71200000-0,Procédure adaptée,,21974015600019,,83245164500010,,,,,2023-12-22,55,Montant accessible (+5),8680,21700
20232023S0003100,Lavage de colonnes enterrées et semi-enterrées 2023-2025,86742.0,90500000-2,Procédure adaptée,,20006707200013,,41450339100065,,,,,2023-12-07,55,Montant accessible (+5),8674,21686
20232023T0007900,RENNES (35) - Lycée Pierre Mendès France - OP 235E5R - Construction pôle supérieur génie civil - Marché de travaux - Menuiserie intérieures,86687.62,45421000-4,Procédure adaptée,,59920013600241,,35243044100019,,,,,2023-11-27,55,Montant accessible (+5),8669,21672
2023-2000,CREATION D'UNE VOIRIE ARRIERE MAIRIE DE PITGAM (2ème PHASE),86630.0,45233140-2,Procédure adaptée,,20004095400014,,83919696100024,,,,,2023-12-18,55,Montant accessible (+5),8663,21658
20242024_0200,Aménagement d'un terrain multisport,86476.92,45200000-9,Procédure adaptée,,21370057800015,,39018404200047,,,,,2023-12-21,55,Montant accessible (+5),8648,21619
2023SPEDS16-0200,Lot no02 - Collecte des Recyclables Secs Hors Verre (RSHV),86468.4,90500000-2,Appel d'offres ouvert,,20006724700078,,34426370200641,,,,,2023-12-29,55,Montant accessible (+5),8647,21617
202404VOIRIE100,TX REHABILITATION CHEMINS COMMUNAUX 2022 2023 - TRANCHE CONDITIONNELLE,86423.95,45233160-8,Procédure adaptée,,21130068600014,,32933888301359,,,,,2023-12-04,55,Montant accessible (+5),8642,21606
202423VH01700400,MENUISERIES ALUMINIUM,86254.0,45441000-0,Procédure adaptée,,21850109600018,,33170667100020,,,,,2023-12-27,55,Montant accessible (+5),8625,21564
202323S0630000,VIVIAN MAIER ANTHOLOGIE EXPO MAISON DES DOUANES 2025,86220.0,92312000-1,Procédure adaptée,,24170064000048,,,,,,,2023-12-04,55,Montant accessible (+5),8622,21555
20232023T0010600,"Travaux de réseaux - arrosage, aux serres du Pérenno, à Vannes",86132.0,45232121-6,Procédure adaptée,,21560260800014,,34431386100439,,,,,2023-12-04,55,Montant accessible (+5),8613,21533
2023TRAVMAM0200,AMENAGEMENT D'UNE MAISON D'ASSISTANTES MATERNELLES,86117.52,45223220-4,Procédure adaptée,,21710214400011,,52998913900017,,,,,2023-12-05,55,Montant accessible (+5),8612,21529
202323M3600,MOE POUR LA REFECTION DES BASSINS DE LA PISCINE DE CHATELLERAULT,86000.0,71000000-8,Procédure adaptée,,24860041300012,,41845196900038,,,,,2023-12-22,55,Montant accessible (+5),8600,21500
202323N0005-0000,DEA-ATELIERS DE DEFINITION DE PROJET PROFESSIONNEL,86000.0,85312300-2,Procédure adaptée,,20003019500115,,39017462100339,,,,,2023-12-01,55,Montant accessible (+5),8600,21500
20232023S0005600,ETUDE PREOPERATIONNELLE OPAH-RU,85975.0,71241000-9,Procédure adaptée,,20006908600011,,34758223100358,,,,,2023-12-15,55,Montant accessible (+5),8598,21494
20242024-PTRE00,Animation et suivi pour l'année 2024 de la plateforme territoriale de rénovation énergétique du PETR Pays Vallée du Loir,85970.0,71314300-5,Appel d'offres ouvert,,20007639600015,,78601984400061,,,,,2023-12-28,55,Montant accessible (+5),8597,21492
20231570000,TX CREATION TRAPPES RESERVOIR CHATEAU FORT MAULEON,85800.0,45247270-3,Procédure adaptée,,20006710600217,,4558022200011,,,,,2023-12-01,55,Montant accessible (+5),8580,21450
2023M23-072 L300,M23-072AGG L3 PEINTURE DE FACADE,85725.27,45442100-8,Procédure adaptée,,21360044800012,,45077877400031,,,,,2023-12-15,55,Montant accessible (+5),8573,21431
2023MAS2308100,ENFOUISSEMENT RUE DE L'ECRIVAIN,85671.27,45231112-3,Procédure adaptée,,21890387000010,,38877377200107,,,,,2023-12-05,55,Montant accessible (+5),8567,21418
20232023T0000500,La consultation concerne la construction de 4 logements sociaux sur la commune de Saint-Gilles-Vieux-Marché. - PLOMBERIE / CHAUFFAGE / VMC,85651.7,45332000-3,Procédure adaptée,,20007706300010,,30102983100031,,,,,2023-12-12,55,Montant accessible (+5),8565,21413
202300500,Maîtrise d'oeuvre pour la construction d'une boulangerie et d'une halle,85600.0,71300000-1,Procédure adaptée,,21220182600089,,80821811900036,,,,,2023-11-30,55,Montant accessible (+5),8560,21400
2023COMMERCL0500,CONSTRUCTION DE COMMERCES - LOT 05 - BARDAGE PANNEAUX SANDWICH PORTES,85598.38,45210000-2,Procédure adaptée,,21850088200012,,82864367600012,,,,,2023-12-20,55,Montant accessible (+5),8560,21400
2023COMMERCL0502,CONSTRUCTION DE COMMERCES - LOT 05 - BARDAGE PANNEAUX SANDWICH PORTES,85598.38,45210000-2,Procédure adaptée,,21850088200012,,82864367600012,,,,,2023-12-20,55,Montant accessible (+5),8560,21400
2023COMMERCL0501,CONSTRUCTION DE COMMERCES - LOT 05 - BARDAGE PANNEAUX SANDWICH PORTES,85598.38,45210000-2,Procédure adaptée,,21850088200012,,82864367600012,,,,,2023-12-20,55,Montant accessible (+5),8560,21400
2023-1400,Marché d'assurance en responsabilité civile,85566.64,66516000-0,Procédure adaptée,,21120176900018,,39185155703071,,,,,2023-12-11,55,Montant accessible (+5),8557,21392
202311400,Produits de traitements des stations eau et ass. - polymères,85520.0,24958200-6,Appel d'offres ouvert,,21420094100125,,35222625200034,,,,,2023-11-28,55,Montant accessible (+5),8552,21380
2023E02100,ETUDES ITINERAIRE RD87 LAVAUR VILLENEUVE LES LAVAUR,85452.5,71300000-1,Appel d'offres restreint,,22810001200019,,72201317400080,,,,,2023-12-04,55,Montant accessible (+5),8545,21363
202320230153-P00,LOT 3-VOIRIE EN BETON DE LA RUE KWALE,85275.0,45247120-7,Appel d'offres ouvert,,20000883700011,,2405267200011,,,,,2023-12-15,55,Montant accessible (+5),8528,21319
2023100,2EME PROCEDURE ADAPTEE - REFECTION DES BALCONS DE VENTADOUR3 ET 5 RUE DE VENTADOUR A LIMOGES : Lot 1 : DEMOLITION BARDAGE BOIS,85161.0,45111100-9,Procédure adaptée,,27870851600028,,34768082900012,,,,,2023-12-21,55,Montant accessible (+5),8516,21290
2023-1300,Fourniture et livraison de sacs transparents,85116.0,INX 25222100-4,Procédure adaptée,,24570127100067,,54275013800027,,,,,2023-12-11,55,Montant accessible (+5),8512,21279
20232023-01L0200,AMENAGEMENTS PAYSAGERS MOBILIERS ET AIRE DE JEUX,85041.7,45112700-2,Procédure adaptée,,21400175200010,,40391259500036,,,,,2023-12-12,55,Montant accessible (+5),8504,21260
202323T0050200,CFA/CFO - CVC/PB : ELECTRICITE-PLOMBERIE-CHAUFFAGE-RAFRAICHISSEMENT-VENTILATION,85041.0,45262700-8,Procédure adaptée,,21130063700017,,41053058800038,,,,,2023-12-19,55,Montant accessible (+5),8504,21260
20232024F0001100,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits laitiers, beurre, œufs, fromages",85000.0,15550000-8,Appel d'offres ouvert,,20005595200010,,43392733200265,,,,,2023-12-28,55,Montant accessible (+5),8500,21250
20232024F0001200,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits laitiers, beurre, œufs, fromages",85000.0,15550000-8,Appel d'offres ouvert,,20005595200010,,55204499202267,,,,,2023-12-28,55,Montant accessible (+5),8500,21250
20232024F0001300,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits laitiers, beurre, œufs, fromages",85000.0,15550000-8,Appel d'offres ouvert,,20005595200010,,33187698700024,,,,,2023-12-28,55,Montant accessible (+5),8500,21250
2024-QR-00500,LOT 5 - PLATRERIE-ISOLATION-PEINTURE - CONSTRUCTION VESTIAIRES ET UNE SALLE RECEPTION STADE LABORDERIE,85000.0,45212224-2,Procédure adaptée,,21871870800017,,48245791800035,,,,,2023-12-15,55,Montant accessible (+5),8500,21250
2024-QR-00500,LOT 5 - PLATRERIE-ISOLATION-PEINTURE - CONSTRUCTION VESTIAIRES ET UNE SALLE RECEPTION STADE LABORDERIE,85000.0,45212224-2,Procédure adaptée,,21871870800017,,39753906500037,,,,,2023-12-15,55,Montant accessible (+5),8500,21250
202316C00,Lot n° 3 « Fourniture de prestations de restauration et de services pour des banquets PLUS 300,85000.0,55520000-1,Procédure adaptée,,21780586000012,,48066812800030,,,,,2023-12-13,55,Montant accessible (+5),8500,21250
202320231600,travaux d impression,85000.0,79823000-9,Procédure adaptée,,20004272900018,,39919101400022,,,,,2023-12-12,55,Montant accessible (+5),8500,21250
202320231600,travaux d impression,85000.0,79823000-9,Procédure adaptée,,20004272900018,,41788621500017,,,,,2023-12-12,55,Montant accessible (+5),8500,21250
202020350200,Recyclage des eaux de lavage destiné à la rla : Accord cadre,85000.0,42914000-6,Procédure avec négociation,,53953788600035,,80367366400055,,,,,2023-11-29,55,Montant accessible (+5),8500,21250
24100130517,Mission d'Architecte-Conseil du CAUE des Bouches-du-Rhône: Lot 17: CARNOUX EN PROVENCE (13470),84940.0,71210000-3,Appel d'offres ouvert,3.0,32042256100045,,85209965400018,,,,,2023-12-28,55,Montant accessible (+5),8494,21235
2023070100,LOT1 ENTRETIEN DES ESPACES VERTS DIVERS LIEUX PUBLICS,84935.06,77313000-7,Procédure adaptée,,21440036800012,,77560540500122,,,,,2023-12-19,55,Montant accessible (+5),8494,21234
2023V3M27100GF00,PARC MUNICIPAL DE BEAUBLANC - CONSTRUCTION D UN SKATEPARK MARCHE DE MAITRISE D OEUVRE,84870.0,71330000-0,Procédure adaptée,,21870850100018,,53080716300023,,,,,2023-11-30,55,Montant accessible (+5),8487,21218
202398405600,RENFORCEMENT DES EQUIPEMENTS DE SECURITE - ECLUSES DE GRAVELINES,84860.0,45340000-2,Procédure adaptée,,20006068900029,,43827703000872,,,,,2023-12-13,55,Montant accessible (+5),8486,21215
202338050200100,Lot no1: Terrassement - VRD - Extension Alexis Moison,84854.85,45112500-0,Procédure adaptée,,20005486400018,,34218020500037,,,,,2023-12-05,55,Montant accessible (+5),8485,21214
20232023123L0700,LOT 7 - MENUISERIES INTERIEURES,84820.87,45421000-4,Procédure adaptée,,24120018700193,,30254380600020,,,,,2023-12-18,55,Montant accessible (+5),8482,21205
20232023-007-500,GESTION DES DECHETERIES 3CBO - Lot 5 Ferrailes,84797.88,90510000-5,Appel d'offres ouvert,,20006766800018,,35005058900240,SEPUR,,51,THIVERVAL-GRIGNON,2023-12-18,55,Montant accessible (+5),8480,21199
202324101100,"Fourniture, collecte, traitement, élimination : DASRI, CYTOTOXIQUES, PAOH, DMIA: Lot 11: Collecte, transport et élimination des déchets dangereux",84726.0,90524400-0,Appel d'offres ouvert,,20003978200012,,31245611400031,,,,,2023-12-26,55,Montant accessible (+5),8473,21182
202327-23-0100,AMENAGEMENT TOURNE A GAUCHE ROUTE D ORLEANS - RD 960 - LOTISSEMENT DE LA NATION,84700.0,45111291-4,Procédure adaptée,,21450082900012,,77559249600258,,,,,2023-12-15,55,Montant accessible (+5),8470,21175
2023-1500,Mise en place d'un dispositif de traitement du disulfure d'hydrogène au nitrate de calcium sur un poste de relevage - STEP Sérignan- Chemin Moricaud,84690.0,90420000-7,Procédure adaptée,,24840016000094,,35108994100014,,,,,2023-12-15,55,Montant accessible (+5),8469,21172
2024U23994800200,CONTROLES ET DIAGNOSTICS TECHNIQUES - LOT 2 - DIAGNOSTICS TECHNIQUES,84586.67,71356100-9,Appel d'offres ouvert,,13000222300027,,48333631900072,,,,,2023-11-29,55,Montant accessible (+5),8459,21147
2023062023100,FRE LIVRAISON MISE EN PLACE DISPOSITIFS TRAITEMENT H2S,84547.76,24962000-5,Procédure adaptée,,24890033400058,,57202552600300,,,,,2023-12-22,55,Montant accessible (+5),8455,21137
202300100,Impression du Mag de Destination Perigord Noir 2024,84530.0,79820000-8,Procédure adaptée,,51257393200021,,32801563100034,,,,,2023-12-12,55,Montant accessible (+5),8453,21132
20232023S0018300,"Prestation de capture, ramassage, transport des animaux errants et/ou dangereux sur la voie publique, ramassage des cadavres d'animaux sur la voie pub",84369.93,85142300-9,Procédure adaptée,,20006793200018,,39345531600470,,,,,2023-12-26,55,Montant accessible (+5),8437,21092
20242300590100,GROS OEUVRE RECONSTRUCTION POSTE SECOURS BASE DE LOISIRS NEUFONT A ST AMAND,84364.79,45210000-2,Procédure adaptée,,20004039200231,,40422029500020,,,,,2023-12-22,55,Montant accessible (+5),8436,21091
202323-0023600,"MS 20 : Mission de MOE pour la conception de renaturation, de valorisation et de développement du corridor urbain des berges d'Epinay-sur­Seine",84295.0,71000000-8,Procédure adaptée,,20005786700018,,35340586300120,,,,,2023-12-06,55,Montant accessible (+5),8430,21074
2023230105000100,EXTERNALISATION DU ROLE DE D.P.O SUR 2024,84230.0,72310000-1,Procédure adaptée,,20003573100013,,79201448200030,,,,,2023-12-13,55,Montant accessible (+5),8423,21058
20232307300,CHATEAU DE GAILLON - FOUILLES ARCHEOLOGIQUES - AILE DES CUISINES ET GRANT MAISON FOUILLES PREVENTIVE DANS LE CADRE DE LA RESTAURATION DE L'AILE DES CU,84190.8,45112420-5,Procédure adaptée,,20008945600012,,39478503400114,,,,,2023-12-01,55,Montant accessible (+5),8419,21048
2023230191400,FILTRATION - TRAITEMENT EAU,84047.66,45212212-5,Procédure adaptée,,21300258700011,,40220056200013,,,,,2023-12-20,55,Montant accessible (+5),8405,21012
202323029100,NETTOYAGE INTERIEUR DES AUTOBUS DE LA REGIE DES TRANSPORTS,84000.0,90910000-9,Procédure adaptée,,20006782500048,,82125415800024,,,,,2023-12-14,55,Montant accessible (+5),8400,21000
2023202300200,LOCATION DE BENNES ET TRAITEMENTS DES DECHETS,84000.0,90500000-2,Procédure adaptée,,20010274700017,,39937594800029,,,,,2023-12-14,55,Montant accessible (+5),8400,21000
20232313500,TRAVAUX SUR OUVRAGES D ART,84000.0,45233142-6,Appel d'offres ouvert,,21730065600014,,35156145100045,,,,,2023-12-06,55,Montant accessible (+5),8400,21000
202360100,Hp 7134 et#8211; drocourt et#8211; construction de 20 logements intermediaires individuels: Lot 3 : Couverture,84000.0,45261210-9,Procédure adaptée,,61682020500154,,50872778100033,,,,,2023-11-27,55,Montant accessible (+5),8400,21000
2023X14700,PRESTATION DE COLLECTE DE BIODECHETS DANS LES COLLEGES LOT 2 SECTEUR CENTRE,83997.3,90500000-2,Procédure adaptée,,22880001700011,,34881107600044,,,,,2023-12-28,55,Montant accessible (+5),8400,20999
2023-1400,Creation MAM - renovation de deux logements - lot 12,83905.48,45000000-7,Procédure adaptée,,21730180300011,,39066324300025,,,,,2023-12-22,55,Montant accessible (+5),8391,20976
2023000000003000,Prestations de nettoyage des locaux de la Ville de Sarreguemines: Lot 02: Gymnases et vestiaires,83880.0,90911200-8,Appel d'offres ouvert,,21570631800015,,79814766600035,,,,,2023-12-13,55,Montant accessible (+5),8388,20970
202398507300,Aménagement de la Crèche intercommunale de Moustiers-Sainte-Marie: Lot 11: Plomberie - Ventilation - Chauffage,83750.0,45331000-6,Procédure adaptée,,20006743700018,,50147650100025,,,,,2023-12-14,55,Montant accessible (+5),8375,20938
202398053900,Marché de prestations de service pour l'exploitation des deux déchèteries communautaires : transport et traitement: Lot 1: TOUT VENANT (Transport),83640.0,90500000-2,Appel d'offres ouvert,,49312870600014,,41412382800017,,,,,2023-11-30,55,Montant accessible (+5),8364,20910
2023GV0701,Aménagement dune aire daccueil des gens du voyage sur la commune de VV - Lot n°5 : Local de gestion des fluides,83600.0,45213100-4,Procédure adaptée,,24580440600107,,84384515700026,,,,,2023-12-08,55,Montant accessible (+5),8360,20900
2023GV0700,Aménagement dune aire daccueil des gens du voyage sur la commune de VV - Lot n°5 : Local de gestion des fluides,83600.0,45213100-4,Procédure adaptée,,24580440600107,,84384515700026,,,,,2023-12-08,55,Montant accessible (+5),8360,20900
2023GRSMK01200,TVX CONSTRUCTION SMK ESTUAIRE - SMK ESTUAIRE CVC/PLOMBERIE,83495.36,45330000-9,Procédure adaptée,,25330661700015,,51813777300108,,,,,2023-12-01,55,Montant accessible (+5),8350,20874
2023P0004LOT0400,LOT 04 - MENUISERIES EXTERIEURES,83412.7,45421000-4,Procédure adaptée,,20004921100010,,30337674300041,,,,,2023-11-27,55,Montant accessible (+5),8341,20853
24998237,Ac-plomberie-lycee ango-dieppe-lot 5- remplacement de caisson de ventilation. : Accord cadre,83403.0,45330000-9,Procédure adaptée,3.0,20005340300057,,79991007000025,,,,,2023-12-01,55,Montant accessible (+5),8340,20851
202360700,Hp 7134 et#8211; drocourt et#8211; construction de 20 logements intermediaires individuels: Lot 9 : Peintures,83343.0,45442100-8,Procédure adaptée,,61682020500154,,44810653400036,,,,,2023-11-27,55,Montant accessible (+5),8334,20836
20232023-02L0600,Menuiseries interieures,83332.0,45000000-7,Procédure adaptée,,21070141300010,,77811701000059,,,,,2023-12-08,55,Montant accessible (+5),8333,20833
2023000000004600,MARCHE DE MAITRISE D'OEUVRE RELATIF A LA SECURISATION DU SITE DE L'ECOMUSEE ET L'AMENAGEMENT DE SES ABORDS,83250.0,79311000-7,Procédure adaptée,,20006047300010,,80848611200036,,,,,2023-12-27,55,Montant accessible (+5),8325,20812
20231262200,LOT 54 CACES R484 HAUTS DE FRANCE PONTS ROULANTS ET PORTIQUES,83250.0,80511000-9,Procédure adaptée,,20005374200017,,30540504501478,,,,,2023-12-19,55,Montant accessible (+5),8325,20812
202323MA016-200,Relamping LED de type DALI des écoles Jean Moulin et Jean Macé,83245.85,45311200-2,Procédure adaptée,,21140366200011,,50878629000033,,,,,2023-12-13,55,Montant accessible (+5),8325,20811
2023F841-300,LOT 3 TRANSPORT EDUCATIF DES ACCEUILS DE LOISIRS,83200.0,60130000-8,Appel d'offres ouvert,,21971113200015,,49901325800011,,,,,2023-11-29,55,Montant accessible (+5),8320,20800
202360400,Hp 7134 et#8211; drocourt et#8211; construction de 20 logements intermediaires individuels: Lot 6 : Menuiseries intérieures,83200.0,45421000-4,Procédure adaptée,,61682020500154,,33203804100015,,,,,2023-11-27,55,Montant accessible (+5),8320,20800
2023-10MAPA1200,MENUISERIES INTERIEURES,83074.0,45000000-7,Procédure adaptée,,21340090600011,,34519481500048,,,,,2023-12-12,55,Montant accessible (+5),8307,20768
202304000,LOT 1 NETTOYAGE LOCAUX DDSIS,82853.88,90910000-9,Appel d'offres ouvert,,28180013600018,,50265818000018,,,,,2023-12-08,55,Montant accessible (+5),8285,20713
2023Z210410S0500,Z210410S05 ASSISTANCE TECHNIQUE POUR LA PASSATION D'UN CONTRAT DE DELEGATION DE SERVICE PUBLIC 7 PARC DE STATIONNEMENT A AIX EN PROVENCE;,82840.85,71621000-7,Procédure adaptée,,20005480700017,,56200034902188,,,,,2023-12-05,55,Montant accessible (+5),8284,20710
2024CAMPING100,MARCHE DE MODERNISATION DES INSTALLATIONS ELECTRIQUES DU CAMPING MUNICIPAL RESEAUX LOT 1,82805.0,45311200-2,Procédure adaptée,,21410045500010,,40985159900541,,,,,2023-12-27,55,Montant accessible (+5),8280,20701
2024CAMPING0100,MARCHE DE MODERNISATION DES INSTALLATIONS ELECTRIQUES DU CAMPING MUNICIPAL.,82805.0,45311200-2,Procédure adaptée,,21410045500036,,40985159900541,,,,,2023-12-27,55,Montant accessible (+5),8280,20701
2023-00200,Nettoyage des locaux de la Commune de Villejust,82613.94,90910000-9,Appel d'offres ouvert,,21910666300012,,41414164800074,,,,,2023-12-20,55,Montant accessible (+5),8261,20653
2024-0300,CLIMATISATION GROUPE SCOLAIRE JULES FERRY,82594.6,42512000-8,Procédure adaptée,,21310032400010,,50375428500040,,,,,2023-12-22,55,Montant accessible (+5),8259,20649
202320234900100,ENTRETIEN ET REPARATION DES MATERIELS DE RESTAURATION ET LINGERIE,82400.0,50883000-8,Procédure adaptée,,21840141200018,,38957202500028,,,,,2023-12-22,55,Montant accessible (+5),8240,20600
2023MAEP06 00,CHILLEURS_TRAVAUX DE BOUCLAGE RUE DE GERVAISE,82370.0,41110000-3,Procédure adaptée,,20006628000096,,8688043200017,,,,,2023-12-13,55,Montant accessible (+5),8237,20592
202323EN209100,TRAVAUX DE FINALISATION DES FONCTIONS DE DISTRIBUTION DU DE,82330.0,45248000-7,Procédure adaptée,,24170043400020,,32551762100281,,,,,2023-12-07,55,Montant accessible (+5),8233,20582
20232023S0002500,Schéma directeur des réseaux de chaleur et de la filière bois énergie,82200.0,71241000-9,Procédure adaptée,,24561441700054,,48852491900047,,,,,2023-12-22,55,Montant accessible (+5),8220,20550
2023212560200,"Requalification du cimetière - lot no 2 ""espaces verts - mobiliers - maçonneries""",82083.05,45112710-5,Procédure adaptée,,21560166700011,,37833478300032,,,,,2023-11-30,55,Montant accessible (+5),8208,20521
20232300051800,"Maintenance et prestations associées de la solution logicielle de gestion centralisée d'arrosage ""Irrinet Control Center""",82000.0,72267100-0,Procédure adaptée,,21300189400012,,54985768800010,,,,,2023-12-22,55,Montant accessible (+5),8200,20500
202420230090100,TRANSFERT REPRISE DES DÉCHETS DE LA COLLECTE SÉLECTIVE,82000.0,90500000-2,Procédure adaptée,,20007129800091,,43476328000022,,,,,2023-12-21,55,Montant accessible (+5),8200,20500
202323S0620000,JACKIE L'AMERIQUE DES KENNEDY EXPO MAISON DES DOUANES 2024,82000.0,92312000-1,Procédure adaptée,,24170064000048,,88183491500038,,,,,2023-12-05,55,Montant accessible (+5),8200,20500
2023TRAV0601,REFECTION DE TROTTOIRS AU LIEU-DIT LA CABANASSE DE REYNES,81985.5,45454100-5,Procédure adaptée,,24660037300087,,45324521900051,,,,,2023-12-04,55,Montant accessible (+5),8199,20496
2023TRAV0600,REFECTION DE TROTTOIRS AU LIEU-DIT LA CABANASSE DE REYNES,81985.5,45454100-5,Procédure adaptée,,24660037300087,,45324521900051,,,,,2023-12-04,55,Montant accessible (+5),8199,20496
2023CRESPEL00,Lot 2 - Charpente - bardage - Travaux de grosses réparations de la salle Anita Conti,81920.0,45261100-5,Procédure adaptée,,21350245300011,,81050890300012,,,,,2023-11-30,55,Montant accessible (+5),8192,20480
2024202401L1600,VRD,81864.4,45000000-7,Procédure adaptée,,21680135700015,,31396642600014,,,,,2023-12-01,55,Montant accessible (+5),8186,20466
202323AT05700,TVX DE RENOUVELLEMENT RESEAU EAU POTABLE CHEMINS CASTAGNERE ET DES ARDOISIERES A LUGAGNAN,81844.5,45231300-8,Procédure adaptée,,20006930000206,,35228679300034,,,,,2023-12-08,55,Montant accessible (+5),8184,20461
2024-CC-0010200,COUPIAC,81818.17,60130000-8,Procédure adaptée,,20006715500016,,83805020100014,,,,,2023-12-04,55,Montant accessible (+5),8182,20455
202323INV0900200,LOT 02 GROS OEUVRE RENOVATION SO,81813.24,45000000-7,Procédure adaptée,,21420069300015,,37761506700024,,,,,2023-12-28,55,Montant accessible (+5),8181,20453
2023X13801,REHABILITATION D UNE ANCIENNE MAISON EN CENTRE D HEBERGEMENT POUR SAISONNIERS A GRAND  LOT 8 COUVERTURE,81621.0,45261210-9,Procédure adaptée,,22880001700011,,34797605200055,,,,,2023-11-30,55,Montant accessible (+5),8162,20405
2023BATSTOCK0201,LOT 02 GROS OEUVRE,81551.94,45223220-4,Procédure adaptée,,20007288200018,,39440569000014,,,,,2023-12-06,55,Montant accessible (+5),8155,20388
2024FDM4B00,Front de Mer lot 4B Serrurerie,81430.0,45000000-7,Procédure adaptée,,21660016300010,,41773126200016,,,,,2023-12-07,55,Montant accessible (+5),8143,20358
20232023S0016900,LAMBALLE ARMOR Résidence autonomie du Gouëssant - Maîtrise d'œuvre pour la réhabilitation de 58 chambres,81200.0,71200000-0,Procédure adaptée,,27220001500027,,42435746500030,,,,,2023-12-19,55,Montant accessible (+5),8120,20300
20232023054100,CONFORTEMENT FACADES IMMEUBLE DEFI MODE,81012.5,45443000-4,Procédure adaptée,,21630430300011,,89450781300026,,,,,2023-12-04,55,Montant accessible (+5),8101,20253
2023020400,RENOVATION ENERGETIQUE ET REAMENAGEMENT PARTIEL DU COLLEGE D ASPE A BEDOUS : LOT 4,81008.62,45261420-4,Procédure adaptée,,22640001800876,,80999956800052,,,,,2023-12-20,55,Montant accessible (+5),8101,20252
20232023S0005200,La présente consultation concerne les prestations d’entretien des espaces verts de la commune d’Auray. Le marché se décompose en 3 lots distincts : - ,81000.0,77314000-4,Procédure adaptée,,21560007300013,,53177902300013,,,,,2023-12-22,55,Montant accessible (+5),8100,20250
20232023-0160800,LOT08 - MUR D'ESCALADE,81000.0,37535291-3,Procédure adaptée,,21310291600011,,34432740800029,,,,,2023-12-15,55,Montant accessible (+5),8100,20250
2024M202316-0800,CONSTRUCTION SALLE OMNISPORTS CASTELNOUVEL - LOT 08 - Mur d'escalade,81000.0,37535291-3,Procédure adaptée,,21310291600011,,34432740800029,,,,,2023-12-15,55,Montant accessible (+5),8100,20250
20242023-12-0400,LOT 4 - SERONAIS / VALLEE DU BAUP,81000.0,60130000-8,Appel d'offres ouvert,,20006794000011,,43287277800019,,,,,2023-12-01,55,Montant accessible (+5),8100,20250
2023VI202305700,MAITRISE D'OEUVRE POUR LES TRAVAUX DE REHABILITATION DE L'OUVRAGE D'ART PONT DE L'AVENIR,80966.5,71300000-1,Procédure adaptée,,21110262900014,,43046077400036,,,,,2023-12-07,55,Montant accessible (+5),8097,20242
2023 195002 1200,LOT 12  - Revêtements de sols souple (réhabilitation groupe scolaire st martin),80923.2,85312500-4,Appel d'offres ouvert,,20005694300018,,74981550200010,,,,,2023-12-18,55,Montant accessible (+5),8092,20231
20240900,BOULANGERIE LOT 9 PLOMBERIE CHAUFFAGE CLIMATISATION,80856.71,45331000-6,Procédure adaptée,,21450015900014,,43442948600062,,,,,2023-12-13,55,Montant accessible (+5),8086,20214
2023-01400,Rénovation salle Cargo-LOT 2-revêtements sols et murs,80759.02,45321000-3,Procédure adaptée,,20006542300010,,35095418600036,,,,,2023-12-21,55,Montant accessible (+5),8076,20190
202320230154-P00,LOT 5-PONT DE LA RUE MADI MCHE,80735.0,45247120-7,Appel d'offres ouvert,,20000883700011,,2406144200026,,,,,2023-12-15,55,Montant accessible (+5),8074,20184
20230600,ETUDES RELATIVE A LA CREATION SITE PATRIMONIAL REMARQUABLE (SPR) ET ELABORAATION D UN PLAN DE VALORISATION DE L ARCHITECTURE ET DU PATRIMOINE (PVAP),80720.0,79311000-7,Procédure adaptée,,21720334800016,,44472396900036,,,,,2023-12-01,55,Montant accessible (+5),8072,20180
2023GRSMK01800,TVX CONSTRUCTION SMK ESTUAIRE - SMK ESTUAIRE COUVERTURE-ETANCHEITE,80682.06,45260000-7,Procédure adaptée,,25330661700015,,41050612500047,,,,,2023-12-22,55,Montant accessible (+5),8068,20171
20232302050L200,"Location, pose et dépose de podium et structure, de sonorisation et écran",80635.5,79952000-2,Procédure adaptée,,21971127200019,,44106099300017,,,,,2023-12-14,55,Montant accessible (+5),8064,20159
2023M192DBSGXX00,Extension / rénovation du Centre d'exploitation de Châteauneuf-du-Faou - Lot 12 Electricité,80610.28,45000000-7,Procédure adaptée,,22290001100016,,88297471000023,,,,,2023-12-18,55,Montant accessible (+5),8061,20153
2023S0040600,Risques statutaires des agents CNRACL et assimilés,80446.88,66510000-8,Appel d'offres ouvert,,28050006700028,,44439159300019,,,,,2023-12-29,55,Montant accessible (+5),8045,20112
2023FOU900,LOT 4 - GAZ NATUREL - SITES T2/T3,80289.0,09123000-7,Appel d'offres ouvert,,20003654900166,,50294147900011,,,,,2023-12-05,55,Montant accessible (+5),8029,20072
