type_anomalie,id,objet,montant,codecpv,procedure,acheteur_id,acheteur_nom,titulaire_siret,date,offres_recues
Fournisseur unique,249931922,Contrat d'entretien des installations des résidences du patrimoine de Brive Habitat: Lot 02: Automatismes portes automatiques barrières,46320.0,48921000-0,Appel d'offres ouvert,27190310600026,,34928756500056,2023-12-12,1.0
Sans concurrence,2023660100,IRU FIBRE OPTIQUE,46020.0,64200000-8,Marché négocié sans publicité ni mise en concurrence préalable,21640024200014,,80525896900031,2023-12-08,
Sans concurrence,202330393200,MODIFICATION ET MISE A JOUR ARCHITECTURE PC VUE GTE ET AU,45900.0,72212900-8,Marché négocié sans publicité ni mise en concurrence préalable,24250036100017,,84460672300022,2023-11-29,
Sans concurrence,2023O545700,Cession du spectacle Daddy,45147.5,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,83269484800017,2023-12-06,
Sans concurrence,2023V3N56800AU00,PRESTATIONS D EVOLUTION DU LOGICIEL iMUSE VERS UNE NOUVELLE VERSION SaaS ET SERVICES ASSOCIES,45000.0,72212900-8,Marché négocié sans publicité ni mise en concurrence préalable,21870850100018,,38165549700059,2023-12-24,
Sans concurrence,202398235700,Travaux de remplacement et d'amélioration des moyens de production de chauffage et de climatisation du centre d'incendie et de secours de Côte Bleue E,45000.0,45331000-6,Marché passé sans publicité ni mise en concurrence préalable,28130002000027,,37767379300040,2023-12-07,
Sans concurrence,20232358900,ACHAT DE PRESTATIONS DIVERSES - METZ HANDBALL SAISON 2023/2024,44520.75,79340000-9,Marché négocié sans publicité ni mise en concurrence préalable,20003986500106,,90393532800018,2023-11-28,
Sans concurrence,20232023-24-100,Assurance « Dommages aux biens et risques annexes »,44511.4,66515200-5,Marché négocié sans publicité ni mise en concurrence préalable,26060030900017,,83381722400029,2023-12-27,
Fournisseur unique,249896407,Maintenance des 900 000 km de 22 rames de tramways de type Citadis 302 et de marque Alstom du réseau de Soléa: Lot 7: Boitier électronique de commande,44194.0,50222000-7,Procédure avec négociation,94555101800019,,33333787100037,2023-11-27,1.0
Sans concurrence,2023O546000,"Cession du spectacle L'Homosexualité, ce douloureux problème",44181.2,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,88219992000027,2023-12-14,
Sans concurrence,202319100,Aménagement de PAV pour les colonnes aériennes - Réalisation PAV communes Nord de la CCPM,43500.0,45112500-0,Marché négocié sans publicité ni mise en concurrence préalable,20004332100013,,44454977800041,2023-12-07,
Sans concurrence,202317ASSUR0400,Marché de prestations d'assurances - Lot 4 Véhicules à moteur,43171.95,66514110-0,Marché négocié sans publicité ni mise en concurrence préalable,21850035300014,,30130960500410,2023-12-29,
Sans concurrence,2023VOIRIESTJU00,Travaux de voirie et parking route de St Just,43169.9,45233140-2,Marché négocié sans publicité ni mise en concurrence préalable,21600104000015,,58215086800070,2023-11-27,
Sans concurrence,2023000001331100,MAGAZINE HORS SERIE CONNAISSANCE DES ARTS : BOURGES 2028,43000.0,92312211-3,Marché négocié sans publicité ni mise en concurrence préalable,23450002300028,,30495146000068,2023-12-20,
Sans concurrence,202301900,Assurance Automobiles et risques annexes (Auto-missions) pou,42715.28,66514110-0,Marché négocié sans publicité ni mise en concurrence préalable,21590165300018,,78651056000042,2023-11-28,
Sans concurrence,2024C23140100,SEJOUR EN  CRETE,42500.0,63511000-4,Marché négocié sans publicité ni mise en concurrence préalable,21770514400012,,37759275300059,2023-12-05,
Sans concurrence,202320900,Contrat de maintenance pour le logiciel  CANECO,42074.8,50312610-4,Marché négocié sans publicité ni mise en concurrence préalable,21340032800018,,39973700600078,2023-12-05,
Fournisseur unique,2024240300,PRESTATIONS DE REGIE GENERALE ET REGIE BAR - ATYPIK GUINGUETTE 2024 - VILLE DE BOUGUENAIS,41900.0,79952000-2,Procédure adaptée,21440020200013,,80882730700014,2023-12-13,1.0
Fournisseur unique,20240000000016,"Projet Ressources éducatives phase 2 :  Lot 1 : Mission d'audit dans le cadre du projet "" Ressources éducatives phase 2 """,41666.0,79212000-3,Appel d'offres ouvert,52971592200033,,77572641707266,2023-11-27,1.0
Fournisseur unique,2300002100,Marché n°23 - PA / S - 01 : SOUSCRIPTION DES CONTRATS D'ASSURANCES POUR LES BESOINS DE L'EPFLO: Lot 2: ASSURANCES DE RESPONSABILITE CIVILE ET DES RISQ,41313.0,66516000-0,Procédure adaptée,49840839200039,,53263229600010,2023-12-08,1.0
Fournisseur unique,24997458,Contrat de complémentaire santé entreprise pour les salariés de la SPL Lyon Part-Dieu (Lyon 3e) - relance,40711.0,66512200-4,Procédure adaptée,80537661300024,,39919553600012,2023-12-22,1.0
Sans concurrence,202323V1706-0000,IA700 CARNAVAL 2024 ALICE AU PAYS DES MERVEILLES ET FLOWERS DE STELZEN 1,40373.23,92340000-6,Marché négocié sans publicité ni mise en concurrence préalable,21060088800015,,999999999,2023-12-29,
Fournisseur unique,2373800,Hp 1664/403 et#8211; saint etienne au mont - travaux de maintenance de 27 logements individuels : Lot 3 : VMC,40311.0,45331000-6,Procédure adaptée,61682020500154,,38506440700021,2023-12-20,1.0
Sans concurrence,2023202313700,RENOVATo DES PELOUSES DES STADES DE LA COMMUNE DE SAINTE-MARIE,40000.0,45112723-9,Marché négocié sans publicité ni mise en concurrence préalable,21974018000019,,88523144900012,2023-12-29,
Sans concurrence,2024C3F11400AU00,MAINTENANCE LOGICIEL MILLÉSIME ET RÉALISATION DE SERVICES ASSOCIES,40000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,26870853400014,,38251931200088,2023-12-29,
Sans concurrence,20235500,"Location, installation et maintenance copieur GS 4",40000.0,30121100-4,Marché négocié sans publicité ni mise en concurrence préalable,21770111900018,,63201751303320,2023-12-27,
Sans concurrence,2023024100,PARCOURS EDUCATION ARTISTIQUE ESPACE GAMBETTA,40000.0,92000000-1,Marché négocié sans publicité ni mise en concurrence préalable,20005684400018,,53529595000013,2023-12-23,
Sans concurrence,2023025000,ATELIER DANSE ESPACE BUISSON,40000.0,92312000-1,Marché négocié sans publicité ni mise en concurrence préalable,20005684400018,,53954597000011,2023-12-20,
Sans concurrence,2023202313600,MAINT. DE LOGICIEL INFORMATIQUE ET PRESTATIONS ASSOCIEES,40000.0,72267100-0,Marché négocié sans publicité ni mise en concurrence préalable,21974018000019,,75121896700014,2023-12-19,
Sans concurrence,202394200,SARL LES CLUS LOT 2  FOURNITURE DE CARBURANT EN STATION MARIGNIER,40000.0,09134220-5,Marché négocié sans publicité ni mise en concurrence préalable,20000017200011,,38407086800011,2023-12-19,
Sans concurrence,2023054800,GHT MN CARTO3D BIOSENSE,40000.0,33000000-0,Marché négocié sans publicité ni mise en concurrence préalable,20001803400013,,61203061900102,2023-12-19,
Sans concurrence,20232703232800,CONTRAT DE MAINTENANCE CENTRE AQUATIQUE CALYPSO,40000.0,50000000-5,Marché négocié sans publicité ni mise en concurrence préalable,24800049900025,,88302659300011,2023-12-18,
Sans concurrence,2023FM230700100,MISSIONS DE RENFORT COMPTABLE,40000.0,79211000-6,Marché négocié sans publicité ni mise en concurrence préalable,21920024300018,,79243020900025,2023-12-15,
Sans concurrence,2023018900,Acquisition de droits de diffusion d'un cycle de conférences géopolitiques franco-américain de la Maison Française de New-York et de visibilité de la ,40000.0,92000000-1,Marché passé sans publicité ni mise en concurrence préalable,20005340300057,,89428158300019,2023-12-14,
Sans concurrence,202323071_500,Maintenance des logiciels de gestion de l'urbanisme - Formations et interventions,40000.0,48000000-8,Marché négocié sans publicité ni mise en concurrence préalable,21110069800011,,34054699300668,2023-12-13,
Sans concurrence,2023M23030500,LOT 3 - FAMILLE CONTACT ALIMENTAIRE - PRODUITS ENTRETIEN ET MATERIELS RESTAURANTS,40000.0,39224100-9,Marché négocié sans publicité ni mise en concurrence préalable,21974011500015,,32365068900017,2023-12-12,
Sans concurrence,2023MSN00700,FOURNITURE D'ARTICLES DIVERS DE CUISINE A USAGE UNIQUE,40000.0,39222100-5,Marché négocié sans publicité ni mise en concurrence préalable,21650440700018,,38500623400160,2023-12-06,
Sans concurrence,20232800,Salage et déneigement voiries CCPM,40000.0,90620000-9,Marché négocié sans publicité ni mise en concurrence préalable,20004332100013,,44722009600021,2023-12-05,
Sans concurrence,202323SI174100,HEBERGEMENT ET MAINTENANCE DE L'OUTIL DE GESTION DU RECRUTEMENT,40000.0,72267000-4,Marché négocié sans publicité ni mise en concurrence préalable,24170043400020,,83055483800029,2023-12-01,
Sans concurrence,2024C3N10300AU00,ACQUISITION MAINTENANCE LOGICIEL ECONCEPT,40000.0,48900000-7,Marché négocié sans publicité ni mise en concurrence préalable,26870853400014,,48425506200016,2023-11-30,
Sans concurrence,20231259600,PRESTA.COMMUNICATION AGENCE COTEO DANS LE CADRE DES RENCONTRES ENTREPRISES ET TERRITOIRES 2023,40000.0,79341400-0,Marché négocié sans publicité ni mise en concurrence préalable,20005374200017,,43291728400049,2023-11-28,
Fournisseur unique,24991010,Marché d'assistance à maîtrise d'ouvrage programmiste,40000.0,71242000-6,Procédure adaptée,31826574100013,,88932305100017,2023-12-29,1.0
Sans concurrence,2023O539600,Dispositif de secours Croix-Rouge pour la Fête des Lumières 2023,39960.12,71317200-5,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,77567227234719,2023-12-04,
Fournisseur unique,249882926,Création d'ateliers relais destinés à recevoir des artisans au sein de la zone d'activités Actival d'Orne sur la commune de Sarceaux: Lot 6 : Menuiser,38000.0,45213252-4,Procédure adaptée,20006845000010,,32194402700010,2023-12-22,1.0
Sans concurrence,202323CO12701,MISE EN PLACE SOLUTION GDP RÉGIE MARCHÉS,37560.0,48900000-7,Marché négocié sans publicité ni mise en concurrence préalable,21140366200011,,48125959600023,2023-12-22,
Fournisseur unique,24993026,Animation du projet ZIBAC Loire Estuaire visant à finaliser la contractualisation avec l'ADEME et à assurer la dynamique partenariale dans ce cadre,35300.0,79310000-0,Procédure adaptée,20007273400011,,52143694900023,2023-11-30,1.0
Sans concurrence,2023S12oct,Assurance des dommages aux biens et des risques annexes,35185.0,66510000-8,Marché passé sans publicité ni mise en concurrence préalable,20007011800019,,77983836600028,2023-12-19,1.0
Fournisseur unique,249888532,TRAVAUX DE REHABILITATION ENERGETIQUE ET FONCTIONNELLE DE L'HOTEL DE VILLE DE LA COMMUNE DE THOIRY ET SES ANNEXES: Lot 2: Terrassements VRD,33999.0,45112500-0,Procédure adaptée,21010419600014,,90175327700010,2023-11-27,1.0
Sans concurrence,2023032100,MNSC ACHAT 2 VL CH Les Andelys,33019.0,34100000-8,Marché passé sans publicité ni mise en concurrence préalable,26270874600215,,41963860600014,2023-12-05,
Fournisseur unique,20232023400446,Création et aménagement des futurs locaux de la pmi-pf (protection maternelle infantile et#8211; planning familial) rue du colonel denfert et#8211; 21,32683.0,45330000-9,Procédure adaptée,27210001700024,,47757971800024,2023-12-21,1.0
Sans concurrence,241002175,"Prestations de vérification des informations de la déclaration de performance extra financière ""DPEF"" prévues par le Code de Commerce",31500.0,79212000-3,Marché passé sans publicité ni mise en concurrence préalable,70201772400072,,79211178300025,2023-12-05,2.0
Fournisseur unique,2499679811,Construction de la maison de jeunesse du Pont et d'un restaurant collectif à Marcq-en-Baroeul: Lot 11: Ouvrage métallo-textile,30680.0,45223210-1,Procédure adaptée,21590378200013,,81824841100014,2023-12-06,1.0
Sans concurrence,20232305500,FOURNITURE DE MOBILIER ET MATERIEL DE BUREAU ERGONOMIQUES POUR TRAVAILLEUR EN SITUATION DE HANDICAP ET/OU DE RESTRICTION TEMPORAIRE D&#8217;APTITUDE,30000.0,30192000-1,Marché négocié sans publicité ni mise en concurrence préalable,20003991500018,,81823826300011,2023-12-21,
Fournisseur unique,249949421,Prestations de services d'assurances: Lot 1: Dommages aux biens et Risques annexes,30000.0,66515200-5,Appel d'offres ouvert,20006686800015,,38384469300887,2023-12-21,1.0
Fournisseur unique,2410076725,MARCHE DE SERVICE DE MAINTENANCE CURATIVE ET PREVENTIVE DE TYPE MECANIQUE ET CARROSSERIE POUR LES VEHICULES DE LA RTA: Lot 5: Maintenance curative de ,30000.0,50112111-4,Procédure adaptée,78018581500013,,44394245300012,2023-12-15,1.0
Fournisseur unique,249985043,"Passation de marchés d'assurances pour les besoins de la communauté de communes du pays de craon et du c.i.a.s du pays de craon, dans le cadre du grou",29944.0,66514110-0,Appel d'offres ouvert,20004855100010,,30130960500410,2023-12-21,1.0
Fournisseur unique,2023001110,Marché Public pour l'aménagement et la rénovation des intérieurs et extérieurs du Seaquarium: Lot 10: Plomberie,28744.0,42513200-7,Procédure adaptée,33791211700047,,33147680400033,2023-12-19,1.0
Fournisseur unique,202300114,Marché Public pour l'aménagement et la rénovation des intérieurs et extérieurs du Seaquarium: Lot 4: Audiovisuel Multimédias,28513.0,32321200-1,Procédure adaptée,33791211700047,,49156859800032,2023-12-19,1.0
Fournisseur unique,249900363,Marché 5541 SMACL - Passation de marchés d'assurances pour les besoins de CAEN LA MER HABITAT: Lot 3 : Flotte véhicules et risques annexes,27901.0,66510000-8,Appel d'offres ouvert,27140002000027,,83381722400029,2023-12-29,1.0
Fournisseur unique,2498902812,Travaux de construction d'une bibliothèque communale à Thoiry: Lot 12: Ascenseur,27700.0,42416100-6,Procédure adaptée,21010419600014,,43353619000088,2023-12-13,1.0
Sans concurrence,202323111100,PRESTATIONS D INGENIERIE PATRIMONIALE DANS LE CADRE DU PROJET ILE MONASTIQUE DE LERINS AU PATRIMOINE MONDIAL DE L UNESCO 2EME AUDITION,27500.0,71300000-1,Marché négocié sans publicité ni mise en concurrence préalable,21060029200010,,89231723100017,2023-11-29,
Fournisseur unique,20232023000500,Assurances «Responsabilité et risques annexes» et «Flotte automobile et risques annexes» A DESTINATION DE CHAUMONT HABITAT ET HAMARIS - marché alloti ,26615.0,66000000-0,Appel d'offres ouvert,88333378300016,,83381722400029,2023-12-26,1.0
Fournisseur unique,249923253,Marché de service relatif à la prestation d'assurance pour les besoins de la Caisse de Crédit Municipal de Bordeaux: Lot 3: Responsabilité et risques ,26576.0,66516000-0,Appel d'offres ouvert,26330636700016,,49083908100018,2023-12-22,1.0
Sans concurrence,230346,Opération de revente d'électricité en autoconsommation collective,26500.0,45000000-7,Marché passé sans publicité ni mise en concurrence préalable,26270874600215,,90104882700066,2023-12-11,1.0
Sans concurrence,2023O545800,Cession du spectacle Gres (tentative de sedimentation),26102.5,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,80957630900029,2023-12-20,
Sans concurrence,2024323000,"Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 58, 192, 416,, 425, 188,, 1451, 1582,",26100.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,38240122200064,2023-12-21,
Sans concurrence,2023O546900,Coproduction du spectacle Grand-Mère feuillage,25540.0,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,80777551500024,2023-12-13,
Sans concurrence,2023O539100,Achat du spectacle Mariza,25521.4,92320000-0,Marché négocié sans publicité ni mise en concurrence préalable,21690123100011,,38519770200033,2023-12-05,
Fournisseur unique,249910604,M.2023-23 : Travaux de réhabilitation et d'extension de la Maison du Gardien - Quartier de Paris à Brignoles (83170): Lot 4: FAÇADES,25204.0,45223220-4,Procédure adaptée,20006810400013,,80508004100017,2023-12-27,1.0
Sans concurrence,202403,Souscription de contrats d'assurances du groupement de commandes constitué entre la Ville de Saint-Fargeau-Ponthierry et le CCAS: Lot 1 : Assurance Re,25153.0,66516000-0,Marché passé sans publicité ni mise en concurrence préalable,21770407100166,,83381722400029,2023-12-28,1.0
Fournisseur unique,249888521,TRAVAUX DE REHABILITATION ENERGETIQUE ET FONCTIONNELLE DE L'HOTEL DE VILLE DE LA COMMUNE DE THOIRY ET SES ANNEXES: Lot 1: Désamiantage,24900.0,45262660-5,Procédure adaptée,21010419600014,,32726756300010,2023-11-27,1.0
Fournisseur unique,249991352,Travaux de réhabilitation de 11 logements sis 6 avenue Damiette à Sannois (95): Lot 4 : électricité et chauffage,24481.0,45311200-2,Procédure adaptée,61205059100082,,34526098800026,2023-12-21,1.0
Fournisseur unique,249928061,PRESTATION DE SERVICE D'ASSURANCE _ Lots 1 à 8: Lot 1: Dommages aux biens,24000.0,66515000-3,Appel d'offres ouvert,20001734100120,,30130960500410,2023-12-12,1.0
Fournisseur unique,S_2023_11,"Marché de services relatif à la prestation d'assurance pour les besoins du SIGERLy: Lot 2: \""Responsabilité et risques annexes\""Le présen",23377.0,66516000-0,Procédure adaptée,20005849300053,,83381722400029,2023-12-28,1.0
Sans concurrence,20232023S0001500,MISSION D’EXPERTISE COMPTABLE POUR TERRE ET TOIT ET LA SPL CONSTRUCTION PUBLIQUE D’ILLE-ET-VILAINE,22970.0,79211000-6,Marché passé sans publicité ni mise en concurrence préalable,44504262500050,,90182922600025,2023-12-20,
Fournisseur unique,20240306,RÉNOVATION D'UNE GRANGE POUR LUDOTHÈQUE ET SALLE ASSOCIATIVE: Lot 6: Chauffage,22600.0,45232141-2,Procédure adaptée,21370266500018,,91918786400013,2023-12-18,1.0
Fournisseur unique,249962443,Souscription d'un contrat d'assurance pour les besoins du SYDOM du Jura: Lot 3: ASSURANCE RESPONSABILITE CIVILE GENERALE,21802.0,66514110-0,Appel d'offres ouvert,25390183900022,,83381722400029,2023-12-29,1.0
Fournisseur unique,2446378,L'opération de travaux a pour objet  la construction de 23 logements collectifs-Zac du Ponterlant à Avion: Lot 13: Ascenseur,21300.0,45313100-5,Procédure adaptée,32791063400069,,41467271700090,2023-12-21,1.0
Fournisseur unique,2023C01,"Prestations de prisées, renouvellements et ventes aux enchères publiques judiciaires du Crédit Municipal de Bordeaux en ses agences de prêts sur gages",21000.0,79957000-7,Appel d'offres ouvert,26330636700016,,42301257400012,2023-12-29,1.0
Sans concurrence,20233103,Prestations de services en assurances pour le SDEEG 33 (4 lots): Lot 3 : Véhicule à moteur,20056.0,66514110-0,Marché passé sans publicité ni mise en concurrence préalable,25330347300057,,30130960500410,2023-12-18,2.0
Fournisseur unique,249949093,Prestations de services d'assurances: Lot 3: Flotte automobile et Risques annexes,20000.0,66513100-0,Appel d'offres ouvert,20006686800015,,83381722400029,2023-12-22,1.0
Fournisseur unique,249949082,Prestations de services d'assurances: Lot 2: Responsabilité civile et Risques annexes,20000.0,66514110-0,Appel d'offres ouvert,20006686800015,,83381722400029,2023-12-22,1.0
Fournisseur unique,232304003,"Mise à disposition de contenants, transport et traitement des déchets: Lot 3: Déchets industriels dangeureux",20000.0,90500000-2,Procédure adaptée,21330009800018,,70198020300726,2023-12-19,1.0
Fournisseur unique,2410025714,Prestation de services d'assurance pour les besoins de l'Agence du Numérique en Santé: Lot 4: Assistance Rapatriement,20000.0,66510000-8,Appel d'offres ouvert,18751275100038,,30157314300023,2023-12-15,1.0
Fournisseur unique,2410076681,MARCHE DE SERVICE DE MAINTENANCE CURATIVE ET PREVENTIVE DE TYPE MECANIQUE ET CARROSSERIE POUR LES VEHICULES DE LA RTA: Lot 1: Maintenance curative de ,20000.0,50113100-1,Procédure adaptée,78018581500013,,44394245300012,2023-12-15,1.0
Sans concurrence,202394931700,Dispositif d'inclusion sociale des publics précaires: Lot 1: Actions de mobilisation sociale et d'entraide sur Limoges,19126.0,98133000-4,Marché passé sans publicité ni mise en concurrence préalable,22870851700989,,33007540900012,2023-12-21,
Sans concurrence,2024323200,Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 257,18393.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,61203061900102,2023-12-21,
Sans concurrence,243232,Fourniture de spécialités pharmaceutiques au profit des adhérents du GCS GRAPS Grand Est - marchés négociés lots 257,18393.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,61203061900102,2023-12-20,1.0
Fournisseur unique,202406,Souscription de contrats d'assurances du groupement de commandes constitué entre la Ville de Saint-Fargeau-Ponthierry et le CCAS: Lot 4 : Assurance Au,18075.0,66514110-0,Appel d'offres ouvert,21770407100166,,38228526002533,2023-12-28,1.0
Sans concurrence,202323E18100100,CONTRAT COPIES INTERNES PROFESSIONNELLES D OEUVRES PROTEGEES,18000.0,79121000-8,Marché négocié sans publicité ni mise en concurrence préalable,21060004500012,,33028587500036,2023-12-05,
Fournisseur unique,20232300260200,Transports collectifs pour la ville de Vertou: Lot 2 : Déplacements ponctuels ' Annule et remplace,18000.0,60112000-6,Procédure adaptée,21440215800015,,30341064100037,2023-12-21,1.0
Sans concurrence,243195,"Fourniture de DM de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est - Marchés Négociés - lots 22, 26",17305.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,35215450400034,2023-12-06,1.0
Sans concurrence,2024319501,"Fourniture de DM de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est - Marchés Négociés - lots 22, 26",17305.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,35215450400034,2023-12-06,
Sans concurrence,2024319500,"Fourniture de DM de cicatrisation, contention et immobilisation au profit des adhérents du GCS GRAPS Grand Est - Marchés Négociés - lots 22, 26",17305.0,33600000-6,Marché passé sans publicité ni mise en concurrence préalable,13002682600011,,35215450400034,2023-12-06,
Fournisseur unique,249991001,"Entretien vignes CA89: Lot 1 : Réalisation des opérations manuelles d'entretien de la vigne ""Zone LM""",16848.0,77100000-1,Procédure adaptée,13002171000012,,91914568000014,2023-12-21,1.0
