id,objet,montant,codecpv,categorie_cpv,procedure,datenotification,acheteur_id,acheteur_nom,titulaire_siret,offres_recues,lieu,formeprix
2023AOO00158,"Fourniture, livraison et installation d'équipements et de matériels pédagogiques pour les antennes formation de la Chambre de métiers et de l'artisanat Hauts-de-France: Lot 8: ÉQUIPEMENTS ESTHÉTIQUES",80000.0,39162100-6,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,13002374000439,,41040745600038,2.0,,Unitaire
2023-007 LOT 100,IMPRESSION  DES SUPPORTS DE COMMUNICATIONS,152000.0,22000000-0,Imprimés,Procédure adaptée,2023-12-28,24770070100136,,78735021400039,,NANGIS,Révisable
2023A13L500,SERRURERIE ET CONNEXE,200000.0,44111000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-28,21930078700013,,32968134000173,,VILLEPINTE,Révisable
2023BSM036CART00,FOURNITURE DE TITRES-RESTAURANT POUR LES AGENTS DE LA COMMUNE DE BOURG SAINT MAURICE-LES ARCS,684000.0,22000000-0,Imprimés,Appel d'offres ouvert,2023-12-28,21730054000010,,64204436600242,,COMMUNE DE BOURG SAINT MAURICE,Révisable
2024070100,24M02 GAULOYS CSP,186553.68,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-28,26690025700046,,85720052100022,,Rhone,Révisable
2023AOO00162,Fourniture et livraison d'équipements pédagogiques pour la formation automobile de la Chambre de métiers et de l'artisanat Hauts-de-France: Lot 2: Outils de diagnostic multimarques et calibration,720000.0,33124100-6,Matériel médical,Appel d'offres ouvert,2023-12-28,13002374000439,,58558103600019,6.0,,Unitaire
20232023F0003700,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Fruits et légumes frais conventionnels,43000.0,15300000-1,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,55204499202614,,(56) Morbihan,
20232024F0003200,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits jetables, essuyage, hygiène du personnel, cuisine",7000.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,20005595200010,,50315165600033,,(56) Morbihan,
202391283900,ACHAT LOCATION AUTOLAVEUSE ET MONOBROSSE,105000.0,39713410-0,Mobilier & ménager,Procédure adaptée,2023-12-28,21250056500016,,32328624500051,,BESANCON,Ferme
20232024F0002500,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de porc bio,2000.0,15113000-3,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,31680701500706,,(56) Morbihan,
202423CPS11LT100,2024-2027 FOURNITURES DE TENUES DE TRAVAIL HAUTE VISIBLITE,600000.0,18410000-6,Vêtements,Procédure adaptée,2023-12-28,24720009000014,,33990152200047,,SABLE SUR SARTHE,Révisable
20242024010100,MOBILIER SCOLAIRE,60000.0,39160000-1,Mobilier & ménager,Procédure adaptée,2023-12-28,21950527800057,,84966150900026,,ROISSY EN FRANCE,Ferme
2023A13L300,PEINTURE REVETEMENTS DE SOLS ET CONNEXE,360000.0,44111000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-28,21930078700013,,30628930703402,,VILLEPINTE,Révisable
20232024F0000600,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits d'épicerie générique conventionnelle,99000.0,15800000-6,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,33187698700024,,(56) Morbihan,
20232024F0000100,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits alimentaires surgelés conventionnels,58000.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
2023231700,FOURNITURES SCOLAIRES ET ADMINISTRATIVES - LOT 3 MATERIELS ADMINISTRATIFS,56000.0,30192000-1,Informatique & bureautique,Procédure adaptée,2023-12-28,21760451100014,,38498856400025,,MONT-SAINT-AIGNAN,Révisable
241000008,"DEVELOPPEMENT, MISE A DISPOSITION ET ACCOMPAGNEMENT DANS L'UTILISATION D'UN LOGICIEL ERP ("" ENTERPRISE RESOURCE PLANNING "") DANS LE DOMAINE DES ENERGIES RENOUVELABLES",150000.0,48421000-5,Logiciels,Procédure adaptée,2023-12-28,75256187800014,,89140307300010,3.0,,Forfaitaire
20232023-13-100,lot 1- location/entretien,40000.0,35113400-3,Sécurité & défense,Procédure adaptée,2023-12-28,21500147000016,,77573383500497,,COUTANCES,Révisable
2023269010204,"23_2690_1_02 Lot 2 usages et services numériques, territoires intelligents_MPGP mise en place de serv. interconnexion de sites et d'équipements publics, ainsi que le déploiement d'usages et de servi. numériques à destination collecti. territo et EPCI 91",75000000.0,32523000-5,Télécommunications,Appel d'offres ouvert,2023-12-28,20006609000016,,39776783100811,,EVRY COURCOURONNES,Révisable
2024070300,24M02 GAULOYS HIKMA ALLOGA,110080234.49,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-28,26690025700046,,58211867500054,,Rhone,Révisable
20232304500,LOT 3 PRODUITS BOF,720000.0,15550000-8,Alimentaire,Appel d'offres ouvert,2023-12-28,21760322400015,,32077461500027,,Grand Quevilly,Révisable
2023V3M42100GF00,ACQUISITION D UN VEHICULE FUNERAIRE DE TRANSPORT DE CORPS AVANT MISE EN BIERE,52896.42,34114000-9,Transport & véhicules,Procédure adaptée,2023-12-28,21870850100018,,41032225900020,,VILLE DE LIMOGES,Ferme
20232023F0003200,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Fruits et légumes 4ème et 5ème gamme,34000.0,15300000-1,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,80853384800012,,(56) Morbihan,
20232024F0001200,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits laitiers, beurre, œufs, fromages",85000.0,15550000-8,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,55204499202267,,(56) Morbihan,
20232024F0003000,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de volailles bio,3000.0,15112100-7,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,6620009800086,,(56) Morbihan,
20232024F0000200,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits alimentaires surgelés conventionnels,58000.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,55204499202267,,(56) Morbihan,
20232024F0000100,Fourniture de services internet du siège et des sites distants - Accès internet du siège de Golfe du Morbihan - Vannes agglomération en fibre optique,88000.0,32412000-4,Télécommunications,Procédure adaptée,2023-12-28,20006793200018,,47889051000017,,(56) Morbihan,Révisable
20232024F0001700,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de bœuf, veau, agneau bio",4000.0,15110000-2,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
20232304600,LOT 4 PRODUITS BOF CIRCUIT COURT,120000.0,15550000-8,Alimentaire,Appel d'offres ouvert,2023-12-28,21760322400015,,50821668600016,,Grand Quevilly,Révisable
2024069800,24M02 GAULOYS ARROW GENERIQUES,265532.02,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-28,26690025700046,,43394448500021,,Rhone,Révisable
2023091414MVE00,FOURNITURE ET POSE TABLEAUX VITRINES,331200.0,30195600-8,Informatique & bureautique,Appel d'offres ouvert,2023-12-28,21440184600016,,40267356000023,,SAINT-NAZAIRE,Révisable
20232024F0003900,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de volailles conventionnelles et labellisées,26000.0,15112100-7,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,6620009800086,,(56) Morbihan,
20232023F0003300,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Fruits et légumes 4ème et 5ème gamme,34000.0,15300000-1,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,80480955600017,,(56) Morbihan,
2024070700,24M02 GAULOYS ASTRAZENECA,79846.96,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-28,26690025700046,,55820107500071,,Rhone,Révisable
2023269010202,"23_2690_1_02 Lot 2 usages et services numériques, territoires intelligents_MPGP mise en place de serv. interconnexion de sites et d'équipements publics, ainsi que le déploiement d'usages et de servi. numériques à destination collecti. territo et EPCI 91",75000000.0,32523000-5,Télécommunications,Appel d'offres ouvert,2023-12-28,20006609000016,,50124162400045,,EVRY COURCOURONNES,Révisable
2024053000,24M02 GAULOYS VIATRIS SANTE LOT 77 AU 01/01/2024,65820.0,33000000-0,Matériel médical,Appel d'offres ouvert,2023-12-28,26690025700046,,39929538500070,,Rhone,Révisable
249935491,Aménagements sur divers ouvrages d'assainissement - Lot 1 : Métallerie et électro-mécanique,149730.0,31710000-6,Matériel électrique,Procédure adaptée,2023-12-28,20007011800019,,97350735300025,2.0,,Forfaitaire
2023269010101,"23_2690_1_01_Lot 1_Infrastructures_MPGP pour la mise en place de services d'interconnexion de sites d'équipements publics, ainsi que le déploiement d'usages et de services numériques à destination des collectivités territoriales et des EPCI de l'Essonne",55000000.0,32523000-5,Télécommunications,Appel d'offres ouvert,2023-12-28,20006609000016,,43909965600142,,EVRY COURCOURONNES,Révisable
20232024F0003600,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits d'entretien courant et articles de droguerie,5000.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,20005595200010,,44030355000154,,(56) Morbihan,
20232024F0002900,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de volailles bio,3000.0,15112100-7,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
2023EIFFAGE00,Aménagement entrée nord LO rd 338 - E Duduc,512544.13,39200000-4,Mobilier & ménager,Procédure adaptée,2023-12-28,20008707000013,,39882711300323,,69490 VINDRY-SUR-TURDINE,Révisable
243199,Fourniture de spécialités pharmaceutiques - relance de lots au profit des adhérents du GCS GRAPS Grand Est lot 1720,22409.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-12-28,13002682600011,,75077566000012,36.0,,Unitaire
20232023F0002900,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits de la mer frais,60000.0,15200000-0,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,80480955600017,,(56) Morbihan,
2023F2302001,ACHAT MISE EN PLACE MANCHES FILTRANTES CATALYTIQUE,487903.0,39525200-0,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,44078435300037,,,,METZ,Révisable
2023269010200,"23_2690_1_02 Lot 2 usages et services numériques, territoires intelligents_MPGP mise en place de serv. interconnexion de sites et d'équipements publics, ainsi que le déploiement d'usages et de servi. numériques à destination collecti. territo et EPCI 91",75000000.0,32523000-5,Télécommunications,Appel d'offres ouvert,2023-12-28,20006609000016,,52904067700567,,EVRY COURCOURONNES,Révisable
2023A13L400,QUINCAILLERIE ET CONNEXE,360000.0,44111000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-28,21930078700013,,40309296800029,,VILLEPINTE,Révisable
20232023F0007700,"Acquisition, transport et mise en service d'une station de carburant container",59990.0,44611400-0,Matériaux de construction,Procédure adaptée,2023-12-28,25220316100028,,39500831100056,,(22) Côtes-d'Armor,Ferme et actualisable
2023V3F35918AU00,FOURNITURES DE DENREES ALIMENTAIRES LOT 18 :SUBSTITUT DE VIANDE A BASE DE PROTEINES VEGETALES FRAIS ET SURGELES,220000.0,15800000-6,Alimentaire,Appel d'offres ouvert,2023-12-28,21870850100018,,31680701501340,,VILLE DE LIMOGES,Révisable
2023011300000001,FOURNITURE DE MATERIELS + REALISATION DES PRESTATIONS DE SERVICES ASSOCIEES + MAINTENANCE PREVENTIVE ET CURATIVE DE LA SOLUTION EN PLACE POUR LA SECURITE PHYSIQUE DES BIENS ET DES PERSONNES DU,323660.12,35113100-0,Sécurité & défense,Appel d'offres ouvert,2023-12-28,26590673500013,,43419008800022,,FRANCE,Révisable
2023REXEL EP00,Fourniture de matériels pour l'éclairage public - sources lumineuses et appareillages,100000.0,31000000-6,Matériel électrique,Appel d'offres ouvert,2023-12-28,25090018000036,,30930461605851,,Foix,Ferme
2023CAD1600,Acquisition de livres non scolaires et dcuments imprimés pour la bibliothèque René Char de Cadenet,40500.0,22113000-5,Imprimés,Procédure adaptée,2023-12-28,21840026500011,,89977429300018,,Cadenet,Ferme
202323DMG62900,"23DMG629 : LOT 2 - Acquisition d?ouvrages non scolaires, publications spécialisées, pour les Services de la Collectivité de Corse - Bastia",80000.0,22110000-4,Imprimés,Procédure adaptée,2023-12-28,20007695800012,,48184399300017,,AJACCIO CEDEX 1,Révisable
2023ST03500,ACQUISITION DE VEHICULES LEGERS - MAPA - 3 VÉHICULES LÉGERS HYBRIDE,68229.87,34100000-8,Transport & véhicules,Procédure adaptée,2023-12-28,28972001300027,,42814876100029,,FORT DE FRANCE,Ferme
20232023F0003100,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Fruits et légumes 4ème et 5ème gamme,34000.0,15300000-1,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,55204499202614,,(56) Morbihan,
20232024F0000100,Refonte de l’infrastructure de virtualisation et de stockage de la Ville de Vannes et de Golfe du Morbihan Vannes Agglomération,1000000.0,48822000-6,Logiciels,Appel d'offres ouvert,2023-12-28,21560260800014,,34503941600028,,(56) Morbihan,Révisable
2023A13L700,BOIS ET DERIVES,200000.0,44111000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-28,21930078700013,,30322778900052,,VILLEPINTE,Révisable
2023V3F35901AU00,LOT 01 VIANDES SURGELEES FOURNITURE DE DENREES ALIMENTAIRES,200000.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-28,21870850100018,,31680701501340,,VILLE DE LIMOGES,Révisable
2023-01200,FOURNITURE DE PETITS EQUIPEMENTS-PIECES MECANIQUES POUR VL,40000.0,34324000-4,Transport & véhicules,Procédure adaptée,2023-12-28,20006542300010,,49487640200012,,SEGRE EN ANJOU BLEU,Ferme et actualisable
2023C3F09101AU00,LOT 01 VIANDES SURGELEES,600000.0,15896000-5,Alimentaire,Appel d'offres ouvert,2023-12-28,26870853400014,,31680701501340,,CCAS LIMOGES,Révisable
20232024F0002000,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de bœuf, veau, agneau conventionnelles et labellisées",48000.0,15110000-2,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
2024319900,Fourniture de spécialités pharmaceutiques - relance de lots au profit des adhérents du GCS GRAPS Grand Est lot 1720,22409.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-12-28,13002682600011,,75077566000012,,GRAND EST,Révisable
2023A13L200,PLOMBERIE ET CONNEXE,400000.0,44111000-1,Matériaux de construction,Appel d'offres ouvert,2023-12-28,21930078700013,,77558685200227,,VILLEPINTE,Révisable
20232024F0001500,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Charcuterie conventionnelle, labellisée, bio",21000.0,15131120-2,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,55204499202267,,(56) Morbihan,
20232024F0002400,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de porc bio,2000.0,15113000-3,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,71920180800057,,(56) Morbihan,
2023ST03400,ACQUISITION DE VEHICULES LEGERS - MAPA - 2 FOURGONNETTES UTILITAIRES 5 P,53956.84,34100000-8,Transport & véhicules,Procédure adaptée,2023-12-28,28972001300027,,42814876100029,,FORT DE FRANCE,Ferme
2023V3M42100GF01,ACQUISITION D UN VEHICULE FUNERAIRE DE TRANSPORT DE CORPS AVANT MISE EN BIERE,52896.42,34114000-9,Transport & véhicules,Procédure adaptée,2023-12-28,21870850100018,,41032225900020,,VILLE DE LIMOGES,Ferme
20230450100,TX REHABILITATION RESEAUX AEP ET BRANHTS COEUR DE VILLE VERNON,125354.0,44162500-8,Matériaux de construction,Marché négocié sans publicité ni mise en concurrence préalable,2023-12-28,20007231200016,,43998740500024,,DOUAINS,Révisable
20232024F0003800,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Viandes fraîches de volailles conventionnelles et labellisées,26000.0,15112100-7,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
20232024F0001400,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Charcuterie conventionnelle, labellisée, bio",21000.0,15131120-2,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,86550051600238,,(56) Morbihan,
20232024F0003700,Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits d'entretien courant et articles de droguerie,5000.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,20005595200010,,44031947300268,,(56) Morbihan,
24000002,"Fourniture de forfait d'hémodialyse en coût à la séance pour le centre hospitalier eure-seine, site de vernon: Accord cadre",1500000.0,33181100-3,Matériel médical,Procédure avec négociation,2023-12-28,26270874600215,,34821460200024,3.0,,Unitaire
2023K2322400,FOURNITURE DE VEHICULES LEGERS DE VEHICULES UTILITAIRES LEGERS DE VEHICULES UTILITAIRES BENNES ET D UN POIDS LOURD POUR L AGGLOMERATION DU COTENTIN,52121.14,34100000-8,Transport & véhicules,Appel d'offres ouvert,2023-12-28,20006720500019,,34269247200026,,MANCHE,Ferme
20232024F0001600,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Charcuterie conventionnelle, labellisée, bio",21000.0,15131120-2,Alimentaire,Appel d'offres ouvert,2023-12-28,20005595200010,,31680701500706,,(56) Morbihan,
2024320800,Fourniture de spécialités pharmaceutiques - relance de lots au profit des adhérents du GCS GRAPS Grand Est lot 12102,4932.0,33600000-6,Matériel médical,Appel d'offres ouvert,2023-12-28,13002682600011,,8548079600151,,GRAND EST,Révisable
20232024F0003400,"Fournitures de denrées alimentaires et fournitures diverses pour la commune de Theix-Noyalo - Produits jetables, essuyage, hygiène du personnel, cuisine",7000.0,39830000-9,Mobilier & ménager,Appel d'offres ouvert,2023-12-28,20005595200010,,44031947300268,,(56) Morbihan,
