id,objet,famille,type_marche,type_avis,procedure,acheteur,titulaire,departement,date_parution,url_avis
26_25082,"Travaux d'aménagement, de réparation, d'entretien et de rénovation du patrimoine immobilier de la Région Provence-Alpes-Côte d'Azur (144 lots)",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Région Provence-Alpes-Côte d'Azur,QUALIRENOV | QUALIRENOV | S.M.T.L | FORCE BATIMENT | FORCE BATIMENT | NOUVELLE CONSTRUCTION ARTISANALE | QUALIRENOV | S.M.T.L | EUROPEENNE D'EQUIPEMENT ET D'AMENAGEMENT | QUALIRENOV | S.M.T.L | S.M.T.L | SATR | EUROVIA PROVENCE ALPES COTE D'AZUR | ROUTIERE DU MIDI | COLAS FRANCE - Etablissement de FREJUS | COLAS FRANCE ETABLISSEMENT DES AM | LA NOUVELLE SIROLAISE DE CONSTRUCTION | COLAS FRANCE | EUROVIA Provence Alpes Côte d'Azur agence Marseille | EUROVIA PROVENCE ALPES COTE D'AZUR | EUROVIA PROVENCE ALPES COTE D'AZUR | SRV BAS MONTEL | COLAS FRANCE - ETABLISSEMENT DE SORGUES | SPT MARITIME ET INDUSTRIEL | SPT MARITIME ET INDUSTRIEL | SOC EXPLOITATION CHARLES | SUD EST MENUISERIE | PRESTAZUR ALU | PRESTAZUR ALU | LA MAISON DU VOLET MARSEILLAIS | SPT MMARITIME ET INDUSTRIEL | LA MAISON DU VOLET MARSEILLAIS | LA MAISON DU VOLET MARSEILLAIS | LA MAISON DU VOLET MARSEILLAIS | SPT MARTIME ET INDUSTRIEL | MAS ENTREPRISE | P M B PROVENCE MEDITERRANEE BATIMENT | EI JP FUAHCE ALPES | FORCE BATIMENT | FORCE BATIMENT | RPM BALLY | MAS ENTREPRISE | MAS ENTREPRISE | REALISATION ENTRETIEN RENOVATION | RENOVATION PEINTURE | DG PEINTURE | DG PEINTURE | INEO PROVENCE ET COTE D AZUR | SNEF Aix en Provence | SNEF Aix en Provence | INEO PROVENCE ET COTE D AZUR | INEO PROVENCE ET COTE D AZUR | EIFFAGE ENERGIE SYSTEMES - MEDITERRANEE | SPIE BATIGNOLLES ENERGIE | EIFFAGE ENERGIE SYSTEMES - MEDITERRANEE | EIFFAGE ENERGIE SYSTEMES - MEDITERRANEE | SPIE BATIGNOLLES ENERGIE | INEO PROVENCE ET COTE D AZUR | SPIE BATIGNOLLES ENERGIE | ecotoit | ecotoit | ECRIN PACA | EXETANCH | ECO CONSTRUCTION BOIS | ECO CONSTRUCTION BOIS | ecotoit | C.E.G | C.E.G | EXETANCH | EXETANCH | ECRIN PACA | EXETANCH | ACTI SUD | EMG | ALPHA SERVICES | ACTI SUD | ALPHA SERVICES | ALPHA SERVICES | ACTI SUD | EMG | EMG | EMG | ACTI SUD | AN-CONCEPT | ECOM | ECOM | TERRITOIRE | MJH RENOVATION | TERRITOIRE | TERRITOIRE | TERRITOIRE | ECOM | ECOM | MJH RENOVATION | MIROITERIE AVIGNONNAISE | MIROITERIE AVIGNONNAISE | SNEF | SOGEPLASS | E.G.A. EI JP FAUCHE | EI JP FAUCHE SERVICES VAR | AXIMA CONCEPT | AXIMA CONCEPT | SNEF | ENERGETIQUE SANITAIRE | EI JP FAUCHE SERVICES VAR | SPIE BUILDING SOLUTIONS | EI JP FAUCHE OUEST PROVENCE | EI JP FAUCHE OUEST PROVENCE | MCL MATERLABO | MCL MATERLABO | MCL MATERLABO | MCL MATERLABO | SPORTS ET LOISIRS | SPORTS ET LOISIRS | SPORTS ET LOISIRS | SUD EST ASSAINISSEMENT DU VAR | BRUNA GARINO ROBERT | SPGS | SPGS | ISOLEA | ISOLEA | DTF - DESAMIANTAGE TERRITOIRE FRANCAIS | ECOLEX TECHNOLOGIES | ECOLEX TECHNOLOGIES | DTF - DESAMIANTAGE TERRITOIRE FRANCAIS | ISOLEA | DTF - DESAMIANTAGE TERRITOIRE FRANCAIS | DTF - DESAMIANTAGE TERRITOIRE FRANCAIS | ECOLEX TECHNOLOGIES | ECOLEX TECHNOLOGIES | ISOLEA,13,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25082
26_25199,Fourniture et livraison de bouteilles de gaz pour l'Université de Tours,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Université de Tours,Air Liquide France Industrie,37,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25199
26_25195,Mise en place d’un système de gestion associé à un système de stockage d’énergie par batteries (EMSM+BESS+UPS) à Amédée Saint Germain.,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Caisse des dépôts et consignations,EIFFAGE ENERGIE SYSTEMES – AQUITAINE,75 | 33,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25195
26_25214,GROUPEMENT DE COMMANDES POUR L'ACHAT DE FOURNITURES ADMINISTRATIVES et de PAPIER POUR IMPRESSIONS,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,CC Vallée Chamonix Mont-Blanc,FIDUCIAL BUREAUTIQUE | ANTALIS FRANCE,74,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25214
26_24906,MARCHE DE MAITRISE D'OEUVRE POUR LA REIMPLANTATION DU BATIMENT TECHNIQUE,Marchés européens,SERVICES, | 10 | 6,Procédure Négociée,Société Aéroportuaire Guadeloupe Pôle Caraibes (SAGPC),B & M ARCHITECTURE,971,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24906
26_26047,FOURNITURES ET PRESTATIONS RELATIVES A L'ÉCLAIRAGE POUR LES EXPOSITIONS A LA MAISON CAILLEBOTTE,Marchés <90 k€ (MAPA),, | 10 | 6,Procédure Adaptée,Mairie de Yerres,ARTECHNIC,91,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-26047
26_24691,25S0032 - Fourniture de titres restaurant dématérialisés pour le personnel de la Ville d'Avignon et le CCAS,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville d'Avignon,UP COOP,84,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24691
26_24733,"Achat de végétaux, graines de fleurs, plants de fleurs, graines et plants potager, bulbes, graines de gazon et gazon de placage, sapins de noël et branches floquées",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville de Meaux,Pépinière du Plateau de Versailles | Pépinière du Plateau de Versailles | PEPINIERES FRANCILIENNES | PEPINIERES FRANCILIENNES | PLANDANJOU | PLANDANJOU | BARRAULT Horticulture | PEPINIERES V CHOMBART | Ernest TURC | VERVER EXPORT | Brageirac Fleuri | SOUFFLET VIGNE | LES GAZONS DE FRANCE | ROBIN | NOEL SUCCESS | EARL DU PARC,77,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24733
26_24986,"Acquisition de manuels scolaires, fichiers pédagogiques et livres de prix encartés",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,VILLE D'ANTONY,PAPETERIES PICHON SAS | JBC SARL - Jacqueline et Benoit CHAMPON,75 | 78 | 91 | 92 | 93 | 94 | 95,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24986
26_24693,"Trambus T2 - Ouest extra rocade - Section RN24 - ""Les 3 marches - Rocade RN136"" - Travaux",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Rennes Métropole,BARTHELEMY | SADE CGTH / ATEC REHABILITATION | SPIE CITYNETWORKS | ID VERDE,35,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24693
26_24694,"Fourniture et livraison de matériels électriques (lot n° 1), de quincaillerie (lot n° 2) et de plomberie - sanitaires - thermiques (lot n° 3) pour la Région Provence-Alpes-Côte d'Azur",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Région Provence-Alpes-Côte d'Azur,SONEPAR FRANCE DISTRIBUTION | WURTH FRANCE | LEGALLAIS BOUCHARD,13,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24694
26_24983,Restauration de documents d'archives,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Conseil Départemental de la Corrèze,LA RELIURE DU LIMOUSIN | LA RELIURE DU LIMOUSIN,19,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24983
26_25081,"Entretien des espaces verts, des terrains de sports et des arbres du groupement de commandes constitué entre la Ville de Vaucresson et le SIVU du Haras Lupin",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Mairie de Vaucresson,IDVERDE | SOINS MODERNES DES ARBRES | SANDMASTER | Groupement PINSON PAYSAGE et BOTANICA,92,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25081
26_24736,MAINTENANCE DU SYSTEME DE CONTROLE ET DE GESTION DES ACCES MULTISITES DE L’EFS-OCPM ET PRESTATIONS ASSOCIEES,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,EFS OCCITANIE,SPIE Facilities,31 | 34,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24736
26_24759,GROUPEMENT HOSPITALIER CENTRE Modernisation de l'Hôpital Edouard Herriot Restructuration du pavillon A et de son annexe Marchés de travaux,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,HOSPICES CIVILS DE LYON,ELLIPSE | JACQUET | NORBA RHONE-ALPES | MARTIN G | ETS PIERRE GIRAUD | GUELPA | SOCIETE DHIEN SOLS | SPIE BS | HERVE THERMIQUE | MP ASCENSEURS,69,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24759
26_24911,"ENTRETIEN, DÉPANNAGE ET RÉPARATION DES INSTALLATIONS DES BÂTIMENTS DE LA VILLE DU RAINCY",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,MAIRIE LE RAINCY,ELIEZ | BR2A,75 | 91 | 92 | 93 | 94,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24911
26_25104,"Conception, réalisation, fourniture et pose de signalétique pour les services du Conseil départemental de la Haute-Vienne",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Conseil Départemental Haute-Vienne,BOMBONERA | PIC BOIS PYRENEES,87,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25104
26_25143,Marché de maîtrise d’œuvre pour la construction de la 3ème retenue collinaire de l’Ourovéni,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Les Eaux de Mayotte (976),SAFEGE,976,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25143
26_25158,Fourniture matériels et matériaux de bâtiment,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville de Vaulx en Velin,SONEPAR FRANCE DISTRIBUTION | LEGALLAIS BOUCHARD | FOUSSIER | ETABLISSEMENTS DESCOURS ET CABAUD RHONE ALPES AUVERGNE | LEGALLAIS BOUCHARD | FOUSSIER,69,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25158
26_24740,Accord-cadre de prestations de traduction et d'interprétation,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Sénat,FLUENT PLANET | LANGUAGEWIRE FRANCE | FRENCH-POLISH BRIDGES - FRYDERYK GABULDANI-SCHNEIDER | TRADUTOURS | INTERPRETES DE CONFERENCE | ALTO INTERNATIONAL,75,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24740
26_24822,Construction du Groupe Scolaire T32 de Passamaïnty stade,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Ville de Mamoudzou (976),GTA MAYOTTE SAS | FAYOLLE CONSTRUCTION INTERNATIONAL | MENUIPROS SARL | SARL KS BATIMENT ET TRAVAUX PUBLICS (KS BTP) | Société Electricité Baptiste Service (SEBS) | SARL KDS | YESSS ASCENSEURS | SAS HERVE THERMIQUE,976,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24822
26_25065,Réalisation d’une étude de programmation et de mise en valeur patrimoniale (incluant un diagnostic) et de missions de maîtrise d’œuvre en vue de l’aménagement de l’Hôtel de Sully,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Centre des monuments nationaux,SOJA ARCHITECTURE | VERDI CONSEIL COEUR DE FRANCE | ASSELIN Economistes | ESPACE TEMPS | META Atelier Acoustique | IN4 | BEA | BATIPLUS CONTROLE,75,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25065
26_25072,"Enlèvement, transport, dépollution, démantèlement et destruction de bateaux hors d’usage suite au cylcone Chido à Mayotte",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Secrétariat Général Commun Département de Mayotte (SGCD976),CAZA ENVIRONNEMENT ET RECYCLAGE MAYOTTE,75 | 972 | 973 | 974 | 976,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25072
26_25160,"CONTRÔLE D'ACCÈS, DÉTECTION INTRUSION ET TÉLÉSURVEILLANCE",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Caluire et Cuire,ALCY | FRANCE ALARME | MONDIAL PROTECTION,69,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25160
26_25174,Traitement des déchets - Relance du lot 2 « traitement des déchets de plâtre »,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté d'Agglomération Territoire de la Côte Ouest (974),SUD TRAITEMENT SERVICES,974,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-25174
26_24903,DIJON METROPOLE - Pré-collecte et collecte des déchets ménagers et assimilés - Relance après déclaration sans suite,Marchés européens,SERVICES, | 10 | 6,Procédure Négociée,Dijon Métropole,DIEZE,21,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24903
26_24775,V250100 - Mission de maîtrise d'oeuvre relative à la construction d'une unité centrale de production de repas à Evreux - Concours sur esquisse,Marchés européens,SERVICES, | 10 | 6,Procédure Restreinte,Mairie d'Evreux,Societé 1 : SEXTANT ARCHITECTURE / Société 2 : BPA ARCHITECTURE,27,2026-03-12,https://www.boamp.fr/pages/avis/?q=idweb:26-24775
26_24627,Fourniture et livraison de boissons à température ambiante,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,CROUS de Nantes,FRANCE BOISSONS Loire Sud-Ouest,44 | 49 | 72 | 53 | 85,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24627
26_24635,Mesure de la qualité produite par la SNCF sur le réseau des transports ferroviaires régionaux sur l'ensemble de la Région Nouvelle-Aquitaine,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Région Nouvelle-Aquitaine,Groupement AMONRE (mandataire) / SCAT (co-traitant),33 | 16 | 17 | 19,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24635
26_24371,Logistique des manifestations publiques - lots 1 à 6,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Commune de Saint-Pierre,PROLIVE | STAGE O.I | STAGE O.I | ETB REUNION | DAF VIDEO PROD,974,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24371
26_24372,"ACQUISITION DE LIVRES NON SCOLAIRES, DE DOCUMENTS IMPRIMES, DE DOCUMENTS SONORES, AUDIOVISUELS ET MULTIMÉDIAS - LOTS 1 A 7 - ACCORDS-CADRES A BONS DE COMMANDE",Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Commune de Saint-Pierre,S.A.S. AUTREMENT | LIBRAIRIE PAPETERIE GERARD | S.A.S. AUTREMENT | S.A.S. AUTREMENT | COLACO | R D M VIDEO | R D M VIDEO,974,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24372
26_24375,Prestations de traitement et d'affranchissement du courrier,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,COMMUNAUTE D'AGGLOMERATION DE MONTELIMAR AGGLOMERATION,QUADIENT FRANCE (Mandataire) - QUADIENT FINANCE,26,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24375
26_24386,FOURNITURE DE REACTIFS ET DE REFERENCES ANNEXES POUR LE TYPAGE HLA DE HAUTE RESOLUTION DANS LE CADRE DU SEQUENÇAGE NOUVELLE GENERATION (NGS) SUR LES PLATEFORMES MISEQ ET NANOPORE,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Etablissement français du Sang,WERFEN,93,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24386
26_24434,"Renforcement des couches de roulement et grosses réparations en matériaux enrobés des Routes Départementales de 1ère, 2ème et 3ème catégories - Programme 2026 - 3 lots",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Département de L'Indre,SOCIETE D'EXPLOITATION DE TRAVAUX ET D'ENROBAGE DU CENTRE | EUROVIA CENTRE LOIRE | EUROVIA CENTRE LOIRE,36,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24434
26_24456,Prestations de contrôles et de maintenances préventive et curative des aires collectives de jeux.,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,VILLE DE MEAUX,PRELUD | SITE EQUIP,77,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24456
26_24509,Hygiène par et avec le lavage des mains pour les écoles gérées par la direction de l'enfance et de l'éducation de la Ville de Strasbourg,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Ville de Strasbourg,ADELYA TERRE D'HYGIENE,67,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24509
26_24571,Prestations de gestion écologique du Parc de Loire,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Orléans Métropole,J.RICHARD | VAL ESPOIR,45,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24571
26_24161,"Maintenance préventive et corrective des installations de chauffages, de génies climatiques, des climatiseurs, des adoucisseurs, des disconnecteurs et des installations solaires de la Ville de Pontarl",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Pontarlier,ENGIE ENERGIE SERVICES | ETUDES INSTALLATION MAINTENANCE INDUSTRI | ENGIE ENERGIE SERVICES | ENGIE ENERGIE SERVICES | ENGIE ENERGIE SERVICES | ENGIE ENERGIE SERVICES,25,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24161
26_24310,EQUIPEMENTS DESTINES A LA REPRODUCTION ET A L'INSEMINATION D'ANIMAUX DE COMPAGNIE POUR LE CENTRE HOSPITALIER DE L'ECOLE VETERINAIRE UNILASALLE: Fourniture et installation,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Institut Polytechnique UniLaSalle,SOS AZOTE | SOS AZOTE | SOS AZOTE | SOS AZOTE,76,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24310
26_24393,"Exploitation du service régulier de transport urbain de voyageurs sur le territoire de la ville de Puteaux 
"" Buséolien """,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Puteaux,BLUESTATION | AUTOCARS DOMINIQUE,92,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24393
26_24508,"Entretien des sites de la Régie des eaux de Montpellier Méditerranée Métropole : espaces verts et clôtures, portails et portillons",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Régie des Eaux de Montpellier Méditerranée Métropole,SAS TECHNIC CLOTURES MONTPELLIER,34 | 30,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24508
26_24566,Fourniture d'effets d'habillement,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Service Départemental d'Incendie et de Secours de Loir-et-Cher,PAUL BOYE TECHNOLOGIES | MARCK & BALSAN | PROCOVES,41,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24566
26_24582,Travaux d’extension de la ZAE Paniandy à Bras Panon,Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,CIREST : Communauté Intercommunale Réunion EST (974),S.A. GRANS TRAVAUX DE L'OCEAN INDIEN | BOURBON LUMIERE | SARL PAYSAGE PASSION,974,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24582
26_24229,"Prestations d'entretien et de nettoyage des locaux de «l'espace d'accompagnement à l'emploi des sénonais» (LAPS) et de « l'Amphi » de la C.A.G.S., des locaux du théâtre municipal et des locaux du g...",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Ville de Sens,SAS GUILBERT PROPRETE | A-G-NET PROPRETÉ ET SERVICE,89,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24229
26_24264,"Prestations de sécurité et de protection du public pour le festival Les Nuits Secrètes les 10, 11 et 12 juillet 2026.",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Association Les Nuits Secrètes,Agora,59 | 62 | 2,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24264
26_24299,Investigations et études Géotechniques et Pollution des projets de renouvellement urbain Joliot Curie et Carriet,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,ARTELIA,GEOTEC,33,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24299
26_24312,"Gestion des aires d'accueil des gens du voyage de la communauté d'agglomération Territoires vendômois,  de la Communauté de communes des Collines du Perche et de la Communauté de communes du Perche et",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté d'agglomération Territoires vendômois,SOLIHA CENTRE VAL DE LOIRE,41,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24312
26_24618,Fourniture et livraison de carburants à la COR,Marchés européens,FOURNITURES, | 10 | 6,Procédure Ouverte,Communauté d'agglomération de l'Ouest Rhodanien,SOCIETE D'EXPLOITATION GRANJON FOURNEL | SOCIETE D'EXPLOITATION GRANJON FOURNEL | DYNEFF SAS | DYNEFF SAS | TotalEnergies Marketing France SAS,69,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24618
26_24217,Assistance à maîtrise d'ouvrage - Opération groupée de réhabilitation des installations d'assainissement non collectif-.,Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté de Communes des Paysages de la Champagne,ACTEAS ENVIRONNEMENT,51,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24217
26_24446,"Accord-cadre de location de moyens de collecte, de transport et de traitement ou valorisation des matériaux déposés en déchetterie",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,Communauté de Communes de la Côte d'Albâtre,IPODEC Normandie | IKOS ENVIRONNEMENT | IKOS ENVIRONNEMENT | IPODEC Normandie | IKOS ENVIRONNEMENT | BAUDELET NORMANDIE,76 | 27 | 14 | 60,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24446
26_24149,"EXECUTION DE SERVICES DE TRANSPORTS SCOLAIRES POUR LA COMMUNAUTE URBAINE LIMOGES METROPOLE SUR LES COMMUNES D’AUREIL, FEYTIAT, COUZEIX, LE-PALAIS-SUR-VIENNE ET PANAZOL",Marchés européens,SERVICES, | 10 | 6,Procédure Ouverte,LIMOGES METROPOLE - Communauté urbaine,MASSY VOYAGES SA | MASSY VOYAGES SA | MASSY VOYAGES SA,87,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24149
26_24357,"ANGERS 
Rue Georges Guynemer
Construction de 60 logements dont 47 locatifs et 13 accession",Marchés européens,TRAVAUX, | 10 | 6,Procédure Négociée,PODELIHA,SAS LUC DURAND | CHA CONSTRUCTIONS | SAS ROUSSEAU | ANJOU ETANCHEITE | SAS DENIAUD | ATELIER PES | ADRION SAS | ENTREPRISE BOURRIGAULT | LUCAS ANGERS | SAS CHUDEAU | TK ELEVATOR France SAS | DEPC | SAS SIPECT | SAS SOLARBIRD | ID VERDE,49,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24357
26_24173,mission de maitrise d'oeuvre a relatives à la sécurisation des digues de l'Agly Maritime,Marchés européens,SERVICES, | 10 | 6,Procédure Négociée,Syndicat Mixte du Bassin Versant de l'Agly,SAFEGE,66,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24173
26_24370,"Travaux d'aménagement, de réparation, d'entretien et de rénovation du patrimoine immobilier de la Région Provence-Alpes-Côte d'Azur (144 lots)",Marchés européens,TRAVAUX, | 10 | 6,Procédure Ouverte,Région Provence-Alpes-Côte d'Azur,SPORTS ET LOISIRS,13,2026-03-11,https://www.boamp.fr/pages/avis/?q=idweb:26-24370
